Epoch [1/5000]: Training loss: 493.368 | Validation loss: 121.653 || Training accuracy: 10.9 % | Validation accuracy: 15.6 %
Epoch [2/5000]: Training loss: 443.663 | Validation loss: 118.889 || Training accuracy: 15.1 % | Validation accuracy: 15.4 %
Epoch [3/5000]: Training loss: 436.368 | Validation loss: 117.248 || Training accuracy: 15.9 % | Validation accuracy: 21.4 %
Epoch [4/5000]: Training loss: 432.546 | Validation loss: 116.110 || Training accuracy: 17.1 % | Validation accuracy: 19.2 %
Epoch [5/5000]: Training loss: 429.000 | Validation loss: 115.646 || Training accuracy: 19.0 % | Validation accuracy: 18.6 %
Epoch [6/5000]: Training loss: 425.776 | Validation loss: 114.306 || Training accuracy: 18.7 % | Validation accuracy: 19.6 %
Epoch [7/5000]: Training loss: 422.380 | Validation loss: 114.011 || Training accuracy: 19.4 % | Validation accuracy: 18.7 %
Epoch [8/5000]: Training loss: 419.982 | Validation loss: 113.037 || Training accuracy: 19.2 % | Validation accuracy: 21.1 %
Epoch [9/5000]: Training loss: 417.749 | Validation loss: 112.101 || Training accuracy: 20.2 % | Validation accuracy: 23.1 %
Epoch [10/5000]: Training loss: 415.829 | Validation loss: 111.856 || Training accuracy: 20.2 % | Validation accuracy: 22.7 %
Epoch [11/5000]: Training loss: 413.603 | Validation loss: 111.147 || Training accuracy: 20.7 % | Validation accuracy: 24.2 %
Epoch [12/5000]: Training loss: 411.709 | Validation loss: 110.380 || Training accuracy: 20.6 % | Validation accuracy: 24.0 %
Epoch [13/5000]: Training loss: 410.024 | Validation loss: 110.186 || Training accuracy: 21.0 % | Validation accuracy: 24.5 %
Epoch [14/5000]: Training loss: 407.946 | Validation loss: 110.093 || Training accuracy: 21.8 % | Validation accuracy: 24.4 %
Epoch [15/5000]: Training loss: 406.734 | Validation loss: 109.184 || Training accuracy: 21.2 % | Validation accuracy: 24.0 %
Epoch [16/5000]: Training loss: 405.012 | Validation loss: 108.950 || Training accuracy: 21.3 % | Validation accuracy: 24.0 %
Epoch [17/5000]: Training loss: 403.614 | Validation loss: 108.682 || Training accuracy: 22.2 % | Validation accuracy: 25.9 %
Epoch [18/5000]: Training loss: 402.421 | Validation loss: 107.680 || Training accuracy: 22.2 % | Validation accuracy: 25.9 %
Epoch [19/5000]: Training loss: 400.925 | Validation loss: 107.341 || Training accuracy: 22.3 % | Validation accuracy: 24.9 %
Epoch [20/5000]: Training loss: 399.438 | Validation loss: 107.061 || Training accuracy: 22.7 % | Validation accuracy: 26.9 %
Epoch [21/5000]: Training loss: 398.618 | Validation loss: 107.162 || Training accuracy: 22.7 % | Validation accuracy: 24.7 %
Epoch [22/5000]: Training loss: 396.819 | Validation loss: 106.677 || Training accuracy: 23.0 % | Validation accuracy: 28.2 %
Epoch [23/5000]: Training loss: 396.058 | Validation loss: 106.369 || Training accuracy: 23.6 % | Validation accuracy: 25.7 %
Epoch [24/5000]: Training loss: 394.683 | Validation loss: 106.223 || Training accuracy: 24.1 % | Validation accuracy: 28.0 %
Epoch [25/5000]: Training loss: 393.077 | Validation loss: 105.768 || Training accuracy: 23.9 % | Validation accuracy: 26.9 %
Epoch [26/5000]: Training loss: 391.914 | Validation loss: 105.187 || Training accuracy: 24.6 % | Validation accuracy: 25.2 %
Epoch [27/5000]: Training loss: 391.225 | Validation loss: 105.162 || Training accuracy: 24.5 % | Validation accuracy: 27.5 %
Epoch [28/5000]: Training loss: 389.977 | Validation loss: 105.046 || Training accuracy: 24.7 % | Validation accuracy: 26.7 %
Epoch [29/5000]: Training loss: 389.072 | Validation loss: 104.576 || Training accuracy: 25.0 % | Validation accuracy: 27.9 %
Epoch [30/5000]: Training loss: 387.936 | Validation loss: 104.125 || Training accuracy: 24.6 % | Validation accuracy: 26.4 %
Epoch [31/5000]: Training loss: 386.744 | Validation loss: 103.958 || Training accuracy: 25.2 % | Validation accuracy: 27.9 %
Epoch [32/5000]: Training loss: 385.907 | Validation loss: 103.612 || Training accuracy: 24.7 % | Validation accuracy: 27.4 %
Epoch [33/5000]: Training loss: 385.234 | Validation loss: 103.243 || Training accuracy: 24.8 % | Validation accuracy: 28.2 %
Epoch [34/5000]: Training loss: 384.248 | Validation loss: 103.279 || Training accuracy: 26.2 % | Validation accuracy: 26.9 %
Epoch [35/5000]: Training loss: 383.580 | Validation loss: 103.062 || Training accuracy: 25.2 % | Validation accuracy: 27.5 %
Epoch [36/5000]: Training loss: 382.659 | Validation loss: 102.992 || Training accuracy: 24.8 % | Validation accuracy: 27.7 %
Epoch [37/5000]: Training loss: 382.154 | Validation loss: 102.414 || Training accuracy: 25.6 % | Validation accuracy: 27.7 %
Epoch [38/5000]: Training loss: 381.114 | Validation loss: 102.438 || Training accuracy: 25.3 % | Validation accuracy: 29.0 %
Epoch [39/5000]: Training loss: 379.893 | Validation loss: 102.179 || Training accuracy: 25.8 % | Validation accuracy: 30.3 %
Epoch [40/5000]: Training loss: 379.533 | Validation loss: 101.596 || Training accuracy: 25.8 % | Validation accuracy: 27.4 %
Epoch [41/5000]: Training loss: 378.848 | Validation loss: 101.704 || Training accuracy: 26.1 % | Validation accuracy: 29.4 %
Epoch [42/5000]: Training loss: 377.661 | Validation loss: 101.378 || Training accuracy: 26.1 % | Validation accuracy: 29.2 %
Epoch [43/5000]: Training loss: 377.029 | Validation loss: 101.292 || Training accuracy: 26.3 % | Validation accuracy: 28.7 %
Epoch [44/5000]: Training loss: 376.476 | Validation loss: 100.926 || Training accuracy: 26.0 % | Validation accuracy: 29.2 %
Epoch [45/5000]: Training loss: 375.592 | Validation loss: 101.115 || Training accuracy: 27.0 % | Validation accuracy: 29.0 %
Epoch [46/5000]: Training loss: 374.957 | Validation loss: 100.573 || Training accuracy: 26.8 % | Validation accuracy: 29.9 %
Epoch [47/5000]: Training loss: 374.169 | Validation loss: 100.395 || Training accuracy: 27.0 % | Validation accuracy: 29.0 %
Epoch [48/5000]: Training loss: 373.712 | Validation loss: 100.367 || Training accuracy: 25.8 % | Validation accuracy: 29.9 %
Epoch [49/5000]: Training loss: 372.093 | Validation loss: 100.143 || Training accuracy: 26.6 % | Validation accuracy: 27.9 %
